date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2019-12-26 06:45:00,1.26971,1.27486,1.27487,1.2746,1.27093,1.27517,1.27522,1.2751,21
2019-12-26 07:00:00,1.27486,1.27424,1.27491,1.27423,1.27517,1.27451,1.27522,1.27451,665
2019-12-26 07:15:00,1.27424,1.27413,1.27432,1.27407,1.27451,1.27442,1.27459,1.27433,500
2019-12-26 07:30:00,1.27413,1.27368,1.27435,1.27368,1.27442,1.27398,1.27464,1.27397,756
2019-12-26 07:45:00,1.27368,1.27354,1.27368,1.27352,1.27398,1.27382,1.27398,1.27381,539
2019-12-26 08:00:00,1.27354,1.27278,1.27352,1.27238,1.27382,1.27315,1.27382,1.27269,2236
2019-12-26 08:15:00,1.27278,1.27243,1.27292,1.27222,1.27315,1.27275,1.27324,1.27253,821
2019-12-26 08:30:00,1.27243,1.27318,1.27326,1.27214,1.27275,1.27351,1.27359,1.27245,832
2019-12-26 08:45:00,1.27318,1.27365,1.2739,1.2731,1.27351,1.27397,1.27419,1.27343,1094
2019-12-26 09:00:00,1.27365,1.27329,1.27381,1.27291,1.27397,1.27367,1.27411,1.27323,1407
2019-12-26 09:15:00,1.27329,1.27338,1.27344,1.27308,1.27367,1.27369,1.27376,1.27345,828
2019-12-26 09:30:00,1.27338,1.2734,1.27381,1.27338,1.27369,1.27372,1.27413,1.2737,735
2019-12-26 09:45:00,1.2734,1.27326,1.27346,1.27325,1.27372,1.27359,1.27379,1.27358,857
2019-12-26 10:00:00,1.27326,1.27262,1.27332,1.27259,1.27359,1.27293,1.27365,1.2729,1091
2019-12-26 10:15:00,1.27262,1.27184,1.27267,1.27182,1.27293,1.27215,1.27299,1.27213,1993
2019-12-26 10:30:00,1.27184,1.2724,1.27257,1.27182,1.27215,1.27274,1.27293,1.27216,2501
2019-12-26 10:45:00,1.2724,1.2726,1.27266,1.2721,1.27274,1.27298,1.27299,1.27247,1749
2019-12-26 11:00:00,1.2726,1.27253,1.27276,1.27243,1.27298,1.27287,1.27309,1.27276,1669
2019-12-26 11:15:00,1.27253,1.27224,1.27255,1.27222,1.27287,1.27258,1.27288,1.27252,1770
2019-12-26 11:30:00,1.27224,1.27258,1.27292,1.27216,1.27258,1.2729,1.27323,1.27244,3481
2019-12-26 11:45:00,1.27258,1.27193,1.27269,1.27192,1.2729,1.27234,1.273,1.27223,1266
2019-12-26 12:00:00,1.27193,1.27248,1.27252,1.27188,1.27234,1.27279,1.27285,1.27226,1235
2019-12-26 12:15:00,1.27248,1.27256,1.27281,1.27229,1.27279,1.27289,1.27315,1.27262,1715
2019-12-26 12:30:00,1.27256,1.27244,1.27273,1.27225,1.27289,1.27282,1.27303,1.27257,1214
2019-12-26 12:45:00,1.27244,1.27223,1.27261,1.27211,1.27282,1.27257,1.27292,1.27246,1198
2019-12-26 13:00:00,1.27223,1.27226,1.27256,1.27216,1.27257,1.27254,1.2729,1.2725,822
