date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2019-01-02 22:00:00,1.05007,1.04938,1.05082,1.0451,1.05057,1.05001,1.05113,1.04543,251316
2019-01-03 22:00:00,1.04938,1.04652,1.05069,1.01909,1.05001,1.04703,1.05101,1.0207,392446
2019-01-04 22:00:00,1.04652,1.05574,1.05657,1.0458,1.04703,1.05716,1.05739,1.04626,349515
2019-01-06 22:00:00,1.05574,1.05438,1.05682,1.05419,1.05716,1.05551,1.05838,1.05513,603
2019-01-07 22:00:00,1.05438,1.05775,1.05836,1.05399,1.05551,1.05853,1.0588,1.05436,266910
2019-01-08 22:00:00,1.05775,1.06188,1.06305,1.05621,1.05853,1.0625,1.06334,1.0565,270330
2019-01-09 22:00:00,1.06188,1.05614,1.0637,1.05486,1.0625,1.05663,1.06419,1.05519,291740
2019-01-10 22:00:00,1.05614,1.05952,1.05975,1.05442,1.05663,1.05992,1.06014,1.05479,244964
2019-01-11 22:00:00,1.05952,1.0553,1.06052,1.05422,1.05992,1.05639,1.06095,1.05457,255729
2019-01-13 22:00:00,1.0553,1.05591,1.05643,1.05507,1.05639,1.05758,1.05792,1.05685,187
2019-01-14 22:00:00,1.05591,1.05474,1.05729,1.05376,1.05758,1.05533,1.05765,1.05409,200611
2019-01-15 22:00:00,1.05474,1.056,1.05661,1.05346,1.05533,1.05682,1.05712,1.05381,245794
2019-01-16 22:00:00,1.056,1.05751,1.06084,1.0546,1.05682,1.05804,1.06121,1.05493,213099
2019-01-17 22:00:00,1.05751,1.0633,1.06482,1.05696,1.05804,1.06375,1.06513,1.05785,235881
2019-01-18 22:00:00,1.0633,1.06124,1.06509,1.06123,1.06375,1.06301,1.06549,1.06178,211682
2019-01-20 22:00:00,1.06124,1.06104,1.06175,1.06037,1.06301,1.06277,1.0633,1.06152,2676
2019-01-21 22:00:00,1.06104,1.06299,1.06688,1.06009,1.06277,1.06396,1.06723,1.06167,155499
2019-01-22 22:00:00,1.06299,1.0544,1.06441,1.05434,1.06396,1.05568,1.06479,1.05519,197517
2019-01-23 22:00:00,1.0544,1.05158,1.05584,1.05009,1.05568,1.0524,1.05628,1.05043,223448
2019-01-24 22:00:00,1.05158,1.04846,1.05405,1.04645,1.0524,1.04937,1.05438,1.04678,269317
2019-01-25 22:00:00,1.04846,1.04902,1.05005,1.04737,1.04937,1.05025,1.05049,1.04771,266333
2019-01-27 22:00:00,1.04902,1.04976,1.05102,1.04922,1.05025,1.05108,1.05267,1.05034,209
2019-01-28 22:00:00,1.04976,1.0488,1.05084,1.04726,1.05108,1.04953,1.05155,1.04758,185282
2019-01-29 22:00:00,1.0488,1.04674,1.04943,1.04487,1.04953,1.04744,1.04999,1.04523,221535
2019-01-30 22:00:00,1.04674,1.05054,1.05343,1.0464,1.04744,1.05176,1.05398,1.04686,303810
2019-01-31 22:00:00,1.05054,1.05058,1.05318,1.04876,1.05176,1.0522,1.05351,1.0491,283240
2019-02-01 22:00:00,1.05058,1.05104,1.05178,1.04697,1.0522,1.05225,1.05299,1.04729,247139
2019-02-03 22:00:00,1.05104,1.05002,1.05121,1.04964,1.05225,1.05171,1.05217,1.05067,306
2019-02-04 22:00:00,1.05002,1.04899,1.05092,1.04814,1.05171,1.05028,1.05155,1.04847,199071
2019-02-05 22:00:00,1.04899,1.04861,1.05288,1.04547,1.05028,1.04984,1.05322,1.04581,199985
2019-02-06 22:00:00,1.04861,1.04846,1.05002,1.03977,1.04984,1.04912,1.05041,1.04012,235422
2019-02-07 22:00:00,1.04846,1.0519,1.05263,1.04793,1.04912,1.05255,1.05293,1.04863,221189
2019-02-08 22:00:00,1.0519,1.05039,1.05336,1.04693,1.05255,1.05219,1.05396,1.04728,211337
2019-02-10 22:00:00,1.05039,1.05067,1.05153,1.04996,1.05219,1.05181,1.05253,1.05119,404
2019-02-11 22:00:00,1.05067,1.04865,1.05105,1.04807,1.05181,1.04918,1.0519,1.04842,198948
2019-02-12 22:00:00,1.04865,1.05298,1.05444,1.04791,1.04918,1.05351,1.05482,1.04845,217955
2019-02-13 22:00:00,1.05298,1.04277,1.05428,1.03954,1.05351,1.04343,1.05466,1.0399,239407
2019-02-14 22:00:00,1.04277,1.03894,1.04306,1.0367,1.04343,1.03955,1.04389,1.03707,242648
2019-02-15 22:00:00,1.03894,1.03925,1.04065,1.03682,1.03955,1.04057,1.04099,1.03716,209158
2019-02-17 22:00:00,1.03925,1.03981,1.04086,1.0388,1.04057,1.04157,1.04209,1.04002,253
2019-02-18 22:00:00,1.03981,1.04103,1.04178,1.03794,1.04157,1.04161,1.04214,1.03827,155806
2019-02-19 22:00:00,1.04103,1.0403,1.04286,1.0382,1.04161,1.04127,1.0432,1.03955,201244
2019-02-20 22:00:00,1.0403,1.04466,1.04474,1.03995,1.04127,1.04505,1.04516,1.04041,223981
2019-02-21 22:00:00,1.04466,1.04171,1.04874,1.03955,1.04505,1.04282,1.04924,1.03991,292612
2019-02-22 22:00:00,1.04171,1.04023,1.04887,1.04023,1.04282,1.04203,1.04919,1.0412,254662
2019-02-24 22:00:00,1.04023,1.03919,1.04261,1.03878,1.04203,1.04088,1.04374,1.04005,697
2019-02-25 22:00:00,1.03919,1.04105,1.04254,1.03855,1.04088,1.04153,1.04317,1.03944,208796
2019-02-26 22:00:00,1.04105,1.04228,1.04322,1.03881,1.04153,1.04355,1.0436,1.03915,206681
2019-02-27 22:00:00,1.04228,1.04202,1.0438,1.04098,1.04355,1.04352,1.04414,1.04131,231482
2019-02-28 22:00:00,1.04202,1.04196,1.04593,1.04114,1.04352,1.04245,1.04633,1.04152,245140
2019-03-01 22:00:00,1.04196,1.04053,1.04236,1.03936,1.04245,1.04231,1.04359,1.03967,200888
2019-03-03 22:00:00,1.04053,1.04071,1.04234,1.03979,1.04231,1.04248,1.04381,1.04136,441
2019-03-04 22:00:00,1.04071,1.03948,1.04218,1.0385,1.04248,1.04011,1.0431,1.03901,195950
2019-03-05 22:00:00,1.03948,1.0418,1.04356,1.03781,1.04011,1.0428,1.04387,1.03852,184263
2019-03-06 22:00:00,1.0418,1.03872,1.04274,1.03574,1.0428,1.03913,1.04371,1.03604,214088
2019-03-07 22:00:00,1.03872,1.03826,1.03969,1.03678,1.03913,1.0389,1.03996,1.03715,238342
2019-03-08 22:00:00,1.03826,1.03493,1.03903,1.03415,1.0389,1.03621,1.03964,1.03447,249577
2019-03-10 21:00:00,1.03493,1.03476,1.03585,1.03433,1.03621,1.03605,1.03678,1.03546,324
2019-03-11 21:00:00,1.03476,1.03492,1.03582,1.03305,1.03605,1.03533,1.03681,1.03338,183787
2019-03-12 21:00:00,1.03492,1.0319,1.03546,1.0309,1.03533,1.03245,1.03567,1.03124,183148
2019-03-13 21:00:00,1.0319,1.03428,1.0348,1.02927,1.03245,1.0347,1.03515,1.02964,173194
2019-03-14 21:00:00,1.03428,1.0347,1.03586,1.03191,1.0347,1.03565,1.0362,1.03224,204440
2019-03-15 21:00:00,1.0347,1.0339,1.03558,1.03318,1.03565,1.03568,1.03617,1.03353,193743
2019-03-17 21:00:00,1.0339,1.03432,1.03535,1.03364,1.03568,1.03563,1.03621,1.03484,425
2019-03-18 21:00:00,1.03432,1.03632,1.03704,1.03391,1.03563,1.03682,1.03738,1.03419,149857
2019-03-19 21:00:00,1.03632,1.03386,1.03729,1.0335,1.03682,1.03426,1.03759,1.03384,191428
2019-03-20 21:00:00,1.03386,1.03372,1.03697,1.03258,1.03426,1.03421,1.03816,1.03293,210608
2019-03-21 21:00:00,1.03372,1.03376,1.03525,1.0297,1.03421,1.03459,1.03636,1.03017,274738
2019-03-22 21:00:00,1.03376,1.02904,1.03422,1.02885,1.03459,1.03041,1.03544,1.0292,270758
2019-03-24 21:00:00,1.02904,1.02975,1.03072,1.02936,1.03041,1.03074,1.03171,1.03035,145
2019-03-25 21:00:00,1.02975,1.02922,1.03138,1.02746,1.03074,1.02967,1.0317,1.02777,198452
2019-03-26 21:00:00,1.02922,1.0328,1.03334,1.02759,1.02967,1.03321,1.03366,1.02852,191958
2019-03-27 21:00:00,1.0328,1.04214,1.04513,1.03078,1.03321,1.04253,1.04548,1.03148,259749
2019-03-28 21:00:00,1.04214,1.04363,1.04426,1.04007,1.04253,1.04521,1.04521,1.04038,232174
2019-03-29 21:00:00,1.04363,1.04209,1.04502,1.04009,1.04521,1.04298,1.04534,1.04041,213059
2019-03-31 21:00:00,1.04209,1.04301,1.04323,1.04107,1.04298,1.04479,1.04501,1.04265,545
2019-04-01 21:00:00,1.04301,1.04474,1.04517,1.04199,1.04479,1.04537,1.04563,1.04239,210809
