date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2017-07-02 21:00:00,1.24823,1.24467,1.24769,1.24437,1.24944,1.2481,1.24936,1.24624,213
2017-07-03 21:00:00,1.24467,1.24629,1.24928,1.24462,1.2481,1.24678,1.24956,1.24502,138281
2017-07-04 21:00:00,1.24629,1.24603,1.24932,1.24489,1.24678,1.24816,1.24958,1.24541,123312
2017-07-05 21:00:00,1.24603,1.24656,1.25071,1.24382,1.24816,1.24705,1.25101,1.2441,153041
2017-07-06 21:00:00,1.24656,1.24558,1.25161,1.24455,1.24705,1.24605,1.25185,1.24481,164576
2017-07-07 21:00:00,1.24558,1.24198,1.24669,1.23949,1.24605,1.24284,1.24845,1.23979,160210
2017-07-09 21:00:00,1.24198,1.24034,1.2419,1.23964,1.24284,1.24275,1.24342,1.24198,147
2017-07-10 21:00:00,1.24034,1.24364,1.24653,1.24034,1.24275,1.24408,1.24679,1.24097,106671
2017-07-11 21:00:00,1.24364,1.23807,1.25173,1.23671,1.24408,1.23857,1.25199,1.23697,135540
2017-07-12 21:00:00,1.23807,1.24361,1.24506,1.2338,1.23857,1.24418,1.24532,1.23406,205595
2017-07-13 21:00:00,1.24361,1.25125,1.25223,1.24185,1.24418,1.2517,1.2525,1.24215,185657
2017-07-14 21:00:00,1.25125,1.26173,1.26377,1.24983,1.2517,1.26352,1.26405,1.25123,172724
2017-07-16 21:00:00,1.26173,1.26074,1.26231,1.26074,1.26352,1.26292,1.26393,1.26215,76
2017-07-17 21:00:00,1.26074,1.25591,1.26373,1.25357,1.26292,1.25659,1.26397,1.25384,146625
2017-07-18 21:00:00,1.25591,1.24502,1.25813,1.23956,1.25659,1.24565,1.25843,1.23982,217437
2017-07-19 21:00:00,1.24502,1.24436,1.24709,1.2411,1.24565,1.24482,1.24737,1.24136,146416
2017-07-20 21:00:00,1.24436,1.23399,1.24581,1.23222,1.24482,1.23454,1.24673,1.23248,245412
2017-07-21 21:00:00,1.23399,1.22876,1.23715,1.22691,1.23454,1.22963,1.23735,1.22716,170606
2017-07-23 21:00:00,1.22876,1.2282,1.22893,1.22739,1.22963,1.22881,1.22957,1.22833,98
2017-07-24 21:00:00,1.2282,1.2329,1.23467,1.22709,1.22881,1.23342,1.23498,1.22843,158118
2017-07-25 21:00:00,1.2329,1.24036,1.2409,1.23036,1.23342,1.24098,1.24119,1.23248,185267
2017-07-26 21:00:00,1.24036,1.24733,1.25266,1.23902,1.24098,1.24783,1.25293,1.23963,248788
2017-07-27 21:00:00,1.24733,1.26049,1.26401,1.24506,1.24783,1.26106,1.26427,1.24654,251386
2017-07-28 21:00:00,1.26049,1.27175,1.27523,1.25893,1.26106,1.27273,1.27552,1.26002,234966
2017-07-30 21:00:00,1.27175,1.27188,1.2731,1.27091,1.27273,1.27418,1.2748,1.27279,128
2017-07-31 21:00:00,1.27188,1.27713,1.27841,1.2672,1.27418,1.27781,1.27913,1.26758,192529
2017-08-01 21:00:00,1.27713,1.27475,1.27951,1.27385,1.27781,1.27544,1.27979,1.27412,201721
2017-08-02 21:00:00,1.27475,1.28391,1.28475,1.27355,1.27544,1.28454,1.28501,1.27484,210075
2017-08-03 21:00:00,1.28391,1.27217,1.28528,1.27027,1.28454,1.27259,1.28555,1.27053,213404
2017-08-04 21:00:00,1.27217,1.26793,1.27525,1.26629,1.27259,1.26886,1.27607,1.26657,221259
2017-08-06 21:00:00,1.26793,1.26754,1.26944,1.26644,1.26886,1.26903,1.27084,1.26781,488
2017-08-07 21:00:00,1.26754,1.26838,1.27169,1.26551,1.26903,1.26895,1.272,1.2658,147752
2017-08-08 21:00:00,1.26838,1.26552,1.26986,1.26283,1.26895,1.26599,1.27029,1.26312,178745
2017-08-09 21:00:00,1.26552,1.25282,1.26549,1.24821,1.26599,1.25341,1.26722,1.24849,241278
2017-08-10 21:00:00,1.25282,1.24892,1.25692,1.24837,1.25341,1.24956,1.2572,1.24873,227350
2017-08-11 21:00:00,1.24892,1.25127,1.25236,1.24345,1.24956,1.25212,1.25271,1.24375,216619
2017-08-13 21:00:00,1.25127,1.25012,1.25329,1.25009,1.25212,1.25218,1.25448,1.25215,100
2017-08-14 21:00:00,1.25012,1.25991,1.26175,1.24987,1.25218,1.26057,1.26203,1.25149,158039
2017-08-15 21:00:00,1.25991,1.25144,1.2645,1.24952,1.26057,1.2521,1.26482,1.24974,194396
2017-08-16 21:00:00,1.25144,1.24456,1.25814,1.24277,1.2521,1.2453,1.25844,1.24302,214904
2017-08-17 21:00:00,1.24456,1.23839,1.24833,1.23675,1.2453,1.23897,1.24874,1.23702,219824
2017-08-18 21:00:00,1.23839,1.24159,1.24374,1.23464,1.23897,1.24244,1.24404,1.23493,204595
2017-08-20 21:00:00,1.24159,1.2406,1.2418,1.23929,1.24244,1.24221,1.24373,1.24155,41
2017-08-21 21:00:00,1.2406,1.24044,1.2476,1.23893,1.24221,1.24104,1.24791,1.2392,139417
2017-08-22 21:00:00,1.24044,1.24143,1.24302,1.23776,1.24104,1.24198,1.24331,1.23805,145544
2017-08-23 21:00:00,1.24143,1.23548,1.24281,1.23397,1.24198,1.2361,1.24367,1.23426,171233
2017-08-24 21:00:00,1.23548,1.23535,1.23762,1.23287,1.2361,1.23617,1.2379,1.23318,142250
2017-08-25 21:00:00,1.23535,1.23066,1.23812,1.22953,1.23617,1.2335,1.23842,1.22989,187013
2017-08-27 21:00:00,1.23066,1.23362,1.2367,1.23291,1.2335,1.23505,1.23852,1.23442,906
2017-08-28 21:00:00,1.23362,1.23497,1.23643,1.22887,1.23505,1.23581,1.23672,1.22915,136502
