date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2019-12-01 19:30:00,1.29257,1.29096,1.29113,1.29061,1.2946,1.29164,1.29183,1.29135,85
2019-12-01 19:45:00,1.29096,1.29103,1.29146,1.29052,1.29164,1.29171,1.29284,1.29162,82
2019-12-01 20:00:00,1.29103,1.29134,1.29147,1.291,1.29171,1.29203,1.29238,1.29168,18
2019-12-01 20:15:00,1.29134,1.29122,1.29139,1.29041,1.29203,1.29191,1.29226,1.29158,21
2019-12-01 20:30:00,1.29122,1.2911,1.29128,1.29041,1.29191,1.29178,1.29226,1.29175,15
2019-12-01 20:45:00,1.2911,1.29098,1.29115,1.29052,1.29178,1.29166,1.29254,1.29165,13
2019-12-01 21:00:00,1.29098,1.29033,1.29099,1.29033,1.29166,1.29207,1.29207,1.29159,8
2019-12-01 21:15:00,1.29033,1.29123,1.29123,1.29061,1.29207,1.29191,1.2922,1.29168,12
2019-12-01 21:30:00,1.29123,1.29101,1.29124,1.29063,1.29191,1.29175,1.29192,1.29137,56
2019-12-01 21:45:00,1.29101,1.29004,1.29112,1.28939,1.29175,1.29156,1.29191,1.29139,50
2019-12-01 22:00:00,1.29004,1.29143,1.29176,1.28996,1.29156,1.29205,1.29238,1.29168,176
2019-12-01 22:15:00,1.29143,1.29154,1.2918,1.29142,1.29205,1.29215,1.29238,1.29204,141
2019-12-01 22:30:00,1.29154,1.29139,1.2916,1.29137,1.29215,1.29195,1.29221,1.29194,266
2019-12-01 22:45:00,1.29139,1.29093,1.2914,1.2909,1.29195,1.2914,1.29198,1.29137,608
2019-12-01 23:00:00,1.29093,1.29151,1.2916,1.29087,1.2914,1.29178,1.29188,1.2912,1067
2019-12-01 23:15:00,1.29151,1.29133,1.29175,1.29117,1.29178,1.29157,1.29204,1.29146,985
2019-12-01 23:30:00,1.29133,1.29143,1.29156,1.29118,1.29157,1.2917,1.29182,1.29146,1948
2019-12-01 23:45:00,1.29143,1.29135,1.29161,1.29127,1.2917,1.29165,1.29181,1.29155,1389
2019-12-02 00:00:00,1.29135,1.29213,1.29231,1.29125,1.29165,1.29235,1.29259,1.29152,2441
2019-12-02 00:15:00,1.29213,1.29221,1.2923,1.29198,1.29235,1.2925,1.29255,1.29225,1120
2019-12-02 00:30:00,1.29221,1.29243,1.29249,1.29222,1.2925,1.2927,1.29276,1.2925,826
2019-12-02 00:45:00,1.29243,1.29189,1.29251,1.29173,1.2927,1.29216,1.29277,1.29197,1615
2019-12-02 01:00:00,1.29189,1.292,1.29217,1.29184,1.29216,1.29225,1.29243,1.2921,886
2019-12-02 01:15:00,1.292,1.29193,1.29213,1.29191,1.29225,1.29218,1.29242,1.29214,699
2019-12-02 01:30:00,1.29193,1.2914,1.29194,1.29138,1.29218,1.29166,1.29222,1.29161,1249
2019-12-02 01:45:00,1.2914,1.29149,1.29176,1.2914,1.29166,1.29174,1.29199,1.29167,1450
2019-12-02 02:00:00,1.29149,1.2916,1.29174,1.29135,1.29174,1.29186,1.29199,1.29158,771
2019-12-02 02:15:00,1.2916,1.29154,1.29179,1.29145,1.29186,1.29182,1.29206,1.29173,1214
2019-12-02 02:30:00,1.29154,1.29168,1.2917,1.29136,1.29182,1.29196,1.29196,1.29159,816
2019-12-02 02:45:00,1.29168,1.29154,1.29175,1.29136,1.29196,1.29182,1.292,1.29162,762
2019-12-02 03:00:00,1.29154,1.29118,1.29161,1.29118,1.29182,1.29143,1.29189,1.29143,1083
2019-12-02 03:15:00,1.29118,1.2911,1.29122,1.29098,1.29143,1.29137,1.29148,1.29125,765
2019-12-02 03:30:00,1.2911,1.29134,1.29137,1.29108,1.29137,1.29158,1.29165,1.29136,667
2019-12-02 03:45:00,1.29134,1.29094,1.29134,1.29071,1.29158,1.29122,1.29159,1.29097,1174
2019-12-02 04:00:00,1.29094,1.29086,1.29102,1.29077,1.29122,1.29111,1.29129,1.29103,591
2019-12-02 04:15:00,1.29086,1.29091,1.29095,1.29068,1.29111,1.29116,1.29123,1.29095,865
2019-12-02 04:30:00,1.29091,1.29114,1.29118,1.29082,1.29116,1.29141,1.29144,1.29108,806
2019-12-02 04:45:00,1.29114,1.29127,1.29137,1.29108,1.29141,1.29155,1.29162,1.29135,815
2019-12-02 05:00:00,1.29127,1.29127,1.29131,1.29093,1.29155,1.29154,1.29156,1.2912,1185
2019-12-02 05:15:00,1.29127,1.29136,1.29149,1.29122,1.29154,1.29159,1.29175,1.29147,838
2019-12-02 05:30:00,1.29136,1.29162,1.29175,1.29125,1.29159,1.29187,1.292,1.29149,1150
2019-12-02 05:45:00,1.29162,1.29153,1.29162,1.29144,1.29187,1.29178,1.29188,1.29171,926
2019-12-02 06:00:00,1.29153,1.29126,1.29159,1.2912,1.29178,1.29153,1.29186,1.29146,959
2019-12-02 06:15:00,1.29126,1.29158,1.2916,1.29124,1.29153,1.29183,1.29186,1.29146,735
2019-12-02 06:30:00,1.29158,1.29151,1.29181,1.29138,1.29183,1.29176,1.29206,1.29162,885
2019-12-02 06:45:00,1.29151,1.29149,1.29183,1.29142,1.29176,1.29178,1.29209,1.2917,689
2019-12-02 07:00:00,1.29149,1.29168,1.29193,1.29148,1.29178,1.29197,1.29218,1.29176,1503
2019-12-02 07:15:00,1.29168,1.29159,1.29293,1.29154,1.29197,1.29192,1.29321,1.29182,2770
2019-12-02 07:30:00,1.29159,1.2912,1.29167,1.29053,1.29192,1.29146,1.29197,1.29078,2863
2019-12-02 07:45:00,1.2912,1.29163,1.29165,1.29103,1.29146,1.29188,1.29194,1.29126,1977
2019-12-02 08:00:00,1.29163,1.29213,1.29249,1.29119,1.29188,1.29239,1.29275,1.29148,3174
2019-12-02 08:15:00,1.29213,1.29189,1.29275,1.29171,1.29239,1.29216,1.29302,1.29198,2781
2019-12-02 08:30:00,1.29189,1.2912,1.29199,1.29112,1.29216,1.29149,1.29227,1.29137,2637
2019-12-02 08:45:00,1.2912,1.29114,1.29181,1.29101,1.29149,1.29142,1.29209,1.29125,3131
2019-12-02 09:00:00,1.29114,1.2905,1.29128,1.29008,1.29142,1.29077,1.29156,1.29032,3422
2019-12-02 09:15:00,1.2905,1.29022,1.29056,1.28999,1.29077,1.29053,1.29081,1.29024,1871
2019-12-02 09:30:00,1.29022,1.29093,1.29103,1.29022,1.29053,1.29118,1.29129,1.29054,2285
2019-12-02 09:45:00,1.29093,1.29087,1.29136,1.29053,1.29118,1.29113,1.29163,1.29081,2110
2019-12-02 10:00:00,1.29087,1.29059,1.29092,1.29051,1.29113,1.29086,1.29118,1.29076,2089
2019-12-02 10:15:00,1.29059,1.28979,1.29059,1.28957,1.29086,1.29005,1.29085,1.28981,2677
2019-12-02 10:30:00,1.28979,1.2894,1.29005,1.28907,1.29005,1.28964,1.29031,1.28931,2029
2019-12-02 10:45:00,1.2894,1.28922,1.28974,1.28886,1.28964,1.28948,1.29003,1.28908,2533
2019-12-02 11:00:00,1.28922,1.28829,1.28923,1.28827,1.28948,1.28857,1.28947,1.2885,2668
2019-12-02 11:15:00,1.28829,1.2887,1.28872,1.28802,1.28857,1.28891,1.28895,1.28829,2255
2019-12-02 11:30:00,1.2887,1.28924,1.28952,1.28849,1.28891,1.2895,1.28973,1.28874,2598
2019-12-02 11:45:00,1.28924,1.28887,1.28963,1.28856,1.2895,1.28911,1.2899,1.28883,2959
2019-12-02 12:00:00,1.28887,1.28936,1.28999,1.28865,1.28911,1.28957,1.29025,1.28891,3223
