date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2019-12-01 19:00:00,1.05255,1.05227,1.05243,1.05202,1.05366,1.05316,1.05338,1.05296,32
2019-12-01 20:00:00,1.05227,1.05221,1.05237,1.05196,1.05316,1.05311,1.05326,1.05281,109
2019-12-01 21:00:00,1.05221,1.0517,1.05228,1.05162,1.05311,1.05301,1.05324,1.05247,264
2019-12-01 22:00:00,1.0517,1.05161,1.05217,1.0513,1.05301,1.05219,1.053,1.05193,2581
2019-12-01 23:00:00,1.05161,1.05166,1.05251,1.05144,1.05219,1.05202,1.0528,1.05177,6575
2019-12-02 00:00:00,1.05166,1.051,1.05169,1.05083,1.05202,1.05133,1.05202,1.05113,7749
2019-12-02 01:00:00,1.051,1.05087,1.05123,1.05025,1.05133,1.05115,1.05153,1.05057,7541
2019-12-02 02:00:00,1.05087,1.05127,1.05133,1.05053,1.05115,1.05157,1.05164,1.05082,6011
2019-12-02 03:00:00,1.05127,1.05098,1.0513,1.0506,1.05157,1.05129,1.05159,1.0509,5718
2019-12-02 04:00:00,1.05098,1.05059,1.05107,1.05032,1.05129,1.0509,1.05139,1.05066,3964
2019-12-02 05:00:00,1.05059,1.0506,1.05078,1.05028,1.0509,1.05092,1.05108,1.05057,4850
2019-12-02 06:00:00,1.0506,1.04981,1.05063,1.04958,1.05092,1.05013,1.05096,1.04992,5755
2019-12-02 07:00:00,1.04981,1.04927,1.04993,1.04919,1.05013,1.04958,1.05024,1.04948,5631
2019-12-02 08:00:00,1.04927,1.04968,1.04983,1.04904,1.04958,1.04997,1.05016,1.04936,7592
2019-12-02 09:00:00,1.04968,1.04958,1.04976,1.04911,1.04997,1.04989,1.05007,1.04934,5482
2019-12-02 10:00:00,1.04958,1.04885,1.04985,1.04862,1.04989,1.04913,1.05016,1.04891,6724
2019-12-02 11:00:00,1.04885,1.04829,1.04913,1.04828,1.04913,1.04862,1.04946,1.04857,6377
2019-12-02 12:00:00,1.04829,1.04807,1.04846,1.0477,1.04862,1.0484,1.04875,1.04803,6261
2019-12-02 13:00:00,1.04807,1.04838,1.04845,1.04761,1.0484,1.04867,1.04878,1.04792,9182
2019-12-02 14:00:00,1.04838,1.04778,1.04842,1.04747,1.04867,1.04822,1.04872,1.0478,8469
2019-12-02 15:00:00,1.04778,1.04786,1.04852,1.04713,1.04822,1.04819,1.04877,1.04744,25858
2019-12-02 16:00:00,1.04786,1.0481,1.04858,1.04756,1.04819,1.04842,1.04889,1.04787,9317
2019-12-02 17:00:00,1.0481,1.04866,1.04932,1.04794,1.04842,1.04896,1.04961,1.04825,7924
2019-12-02 18:00:00,1.04866,1.04838,1.04909,1.0481,1.04896,1.04871,1.04941,1.04843,3950
2019-12-02 19:00:00,1.04838,1.04854,1.04859,1.04792,1.04871,1.04888,1.04891,1.04825,3680
2019-12-02 20:00:00,1.04854,1.04898,1.04906,1.04814,1.04888,1.04934,1.04936,1.04847,3308
2019-12-02 21:00:00,1.04898,1.04837,1.04903,1.04837,1.04934,1.04876,1.04934,1.04871,2265
2019-12-02 22:00:00,1.04837,1.04914,1.04916,1.04827,1.04876,1.04956,1.04962,1.04861,3346
2019-12-02 23:00:00,1.04914,1.04917,1.04942,1.04863,1.04956,1.0495,1.04975,1.04894,6113
2019-12-03 00:00:00,1.04917,1.04925,1.0496,1.04881,1.0495,1.0496,1.04989,1.04911,7477
2019-12-03 01:00:00,1.04925,1.04831,1.04927,1.04826,1.0496,1.04858,1.04963,1.04856,6214
2019-12-03 02:00:00,1.04831,1.04846,1.04886,1.048,1.04858,1.04878,1.04917,1.04827,5342
2019-12-03 03:00:00,1.04846,1.05052,1.05066,1.0479,1.04878,1.05083,1.05098,1.04819,9439
2019-12-03 04:00:00,1.05052,1.05077,1.0509,1.05039,1.05083,1.05107,1.05121,1.0507,5752
2019-12-03 05:00:00,1.05077,1.05138,1.05171,1.05057,1.05107,1.05171,1.05203,1.05087,4816
2019-12-03 06:00:00,1.05138,1.05068,1.05146,1.05031,1.05171,1.05101,1.0518,1.05061,5121
2019-12-03 07:00:00,1.05068,1.04916,1.05074,1.04903,1.05101,1.04946,1.05106,1.04932,6788
