date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2019-01-02 22:00:00,1.14442,1.1342,1.14961,1.13244,1.14459,1.13448,1.14975,1.13258,340176
2019-01-03 22:00:00,1.1342,1.13924,1.14104,1.13057,1.13448,1.13946,1.14119,1.13103,483371
2019-01-04 22:00:00,1.13924,1.13962,1.14185,1.1345,1.13946,1.13998,1.14198,1.13464,398291
2019-01-06 22:00:00,1.13962,1.13942,1.14,1.13942,1.13998,1.14008,1.14055,1.13987,81
2019-01-07 22:00:00,1.13942,1.14736,1.14819,1.13942,1.14008,1.14757,1.14833,1.13981,276951
2019-01-08 22:00:00,1.14736,1.14396,1.14839,1.14213,1.14757,1.14426,1.14854,1.14227,287179
2019-01-09 22:00:00,1.14396,1.15414,1.15574,1.14353,1.14426,1.15435,1.15589,1.14383,399251
2019-01-10 22:00:00,1.15414,1.14991,1.15691,1.14838,1.15435,1.15007,1.15706,1.1485,360354
2019-01-11 22:00:00,1.14991,1.14676,1.15398,1.14574,1.15007,1.14722,1.15414,1.14588,332101
2019-01-13 22:00:00,1.14676,1.14572,1.14595,1.14389,1.14722,1.14631,1.14631,1.14425,709
2019-01-14 22:00:00,1.14572,1.1467,1.14815,1.14498,1.14631,1.14697,1.14828,1.14513,289327
2019-01-15 22:00:00,1.1467,1.14124,1.1489,1.13813,1.14697,1.14143,1.14905,1.13826,388202
2019-01-16 22:00:00,1.14124,1.13907,1.14241,1.1377,1.14143,1.13935,1.14256,1.13785,297144
2019-01-17 22:00:00,1.13907,1.13879,1.14053,1.13695,1.13935,1.13895,1.14068,1.13708,318405
2019-01-18 22:00:00,1.13879,1.1361,1.14097,1.13525,1.13895,1.13662,1.14119,1.1354,276534
2019-01-20 22:00:00,1.1361,1.13592,1.13666,1.13576,1.13662,1.13636,1.13703,1.13631,80
2019-01-21 22:00:00,1.13592,1.13638,1.13904,1.1356,1.13636,1.13679,1.13922,1.13573,179750
2019-01-22 22:00:00,1.13638,1.13587,1.13733,1.13354,1.13679,1.13608,1.13746,1.13367,257058
2019-01-23 22:00:00,1.13587,1.13808,1.13937,1.135,1.13608,1.13821,1.13952,1.13514,272818
2019-01-24 22:00:00,1.13808,1.13045,1.13907,1.12886,1.13821,1.13084,1.13923,1.12901,425912
2019-01-25 22:00:00,1.13045,1.14051,1.14169,1.12994,1.13084,1.14094,1.14185,1.13016,372296
2019-01-27 22:00:00,1.14051,1.13993,1.14088,1.13992,1.14094,1.14051,1.14112,1.14007,217
2019-01-28 22:00:00,1.13993,1.14251,1.1443,1.13894,1.14051,1.1428,1.14444,1.13908,263424
2019-01-29 22:00:00,1.14251,1.14302,1.14495,1.14105,1.1428,1.14352,1.1451,1.14118,339077
2019-01-30 22:00:00,1.14302,1.14786,1.1501,1.14054,1.14352,1.1481,1.15026,1.14068,368378
