date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2020-01-02 09:00:00,1.2809,1.28256,1.28375,1.27981,1.28121,1.28285,1.28401,1.28007,38416
2020-01-02 13:00:00,1.28112,1.28148,1.28295,1.27793,1.28136,1.28174,1.28322,1.27821,49820
2020-01-02 17:00:00,1.27606,1.27815,1.27914,1.27475,1.27636,1.27841,1.27941,1.27504,79230
2020-01-02 21:00:00,1.27621,1.27742,1.27795,1.27541,1.27654,1.27773,1.27826,1.27572,30477
2020-01-03 01:00:00,1.2756,1.27743,1.27781,1.27422,1.27729,1.27785,1.27811,1.2745,18893
2020-01-03 05:00:00,1.27245,1.27371,1.27479,1.27184,1.27275,1.27402,1.27508,1.27216,33115
2020-01-03 09:00:00,1.27101,1.27375,1.27538,1.2699,1.27135,1.27406,1.27564,1.27019,64187
2020-01-03 13:00:00,1.27132,1.2731,1.27497,1.27047,1.27157,1.2734,1.27524,1.27074,55659
2020-01-03 17:00:00,1.26876,1.27135,1.27318,1.26833,1.269,1.2721,1.27346,1.26859,67264
2020-01-03 21:00:00,1.2705,1.27138,1.27194,1.26933,1.27079,1.27272,1.27286,1.26959,37388
2020-01-05 23:00:00,1.26873,1.27045,1.27108,1.26786,1.27074,1.27106,1.27174,1.26915,9835
2020-01-06 03:00:00,1.27008,1.27068,1.27098,1.26976,1.27035,1.27097,1.27129,1.26996,18875
2020-01-06 07:00:00,1.27036,1.27072,1.27154,1.26911,1.27069,1.27103,1.27183,1.2694,26325
2020-01-06 11:00:00,1.26972,1.27489,1.27625,1.2689,1.26999,1.27514,1.27655,1.26917,71903
2020-01-06 15:00:00,1.27378,1.2748,1.27608,1.27295,1.27404,1.27507,1.27635,1.27322,53173
2020-01-06 19:00:00,1.27401,1.27513,1.27626,1.27382,1.27427,1.2754,1.27653,1.27402,34701
2020-01-06 23:00:00,1.27423,1.27564,1.276,1.27399,1.2754,1.2764,1.27686,1.27425,16041
2020-01-07 03:00:00,1.27564,1.27677,1.27697,1.27528,1.27594,1.27706,1.27723,1.27551,14616
2020-01-07 07:00:00,1.2752,1.27655,1.27695,1.27396,1.27549,1.2768,1.27721,1.27421,28430
2020-01-07 11:00:00,1.27459,1.27887,1.28006,1.27439,1.27487,1.27921,1.28035,1.27464,67276
2020-01-07 15:00:00,1.27341,1.27516,1.27616,1.27207,1.27383,1.27544,1.27643,1.27235,74903
2020-01-07 19:00:00,1.27405,1.27522,1.27582,1.27318,1.27432,1.27551,1.27609,1.2735,39148
2020-01-07 23:00:00,1.2727,1.27367,1.27416,1.26925,1.27383,1.27421,1.2745,1.26958,19309
2020-01-08 03:00:00,1.26797,1.27347,1.27491,1.26694,1.26827,1.27372,1.27516,1.26721,69671
2020-01-08 07:00:00,1.27265,1.27657,1.27743,1.2724,1.27294,1.27685,1.27772,1.27269,38556
2020-01-08 11:00:00,1.27432,1.27799,1.2784,1.27211,1.27465,1.27827,1.27865,1.27239,87049
2020-01-08 15:00:00,1.27157,1.27293,1.27477,1.26996,1.27186,1.27318,1.27503,1.27024,77356
2020-01-08 19:00:00,1.27105,1.27563,1.27648,1.27002,1.27135,1.27592,1.27677,1.27029,52025
2020-01-08 23:00:00,1.2744,1.27544,1.27584,1.27413,1.27467,1.27612,1.2764,1.27442,15203
2020-01-09 03:00:00,1.27544,1.27698,1.27712,1.27523,1.27576,1.27722,1.27736,1.2755,22190
2020-01-09 07:00:00,1.27676,1.27785,1.2784,1.27593,1.27701,1.27815,1.27866,1.27618,25600
2020-01-09 11:00:00,1.26899,1.27463,1.27785,1.26757,1.2693,1.27493,1.27814,1.26784,81772
2020-01-09 15:00:00,1.26791,1.26954,1.2699,1.26679,1.26819,1.26982,1.27018,1.26704,65570
2020-01-09 19:00:00,1.26954,1.27068,1.27115,1.26913,1.26982,1.27094,1.2714,1.26931,38987
2020-01-09 23:00:00,1.27032,1.27178,1.27218,1.27031,1.27058,1.27213,1.2732,1.27056,11082
2020-01-10 03:00:00,1.27161,1.27179,1.27234,1.27122,1.2719,1.27209,1.27264,1.27149,15627
2020-01-10 07:00:00,1.27179,1.27293,1.27359,1.27051,1.27207,1.27324,1.27384,1.27078,19777
2020-01-10 11:00:00,1.2715,1.27494,1.27562,1.271,1.27177,1.27522,1.27588,1.27129,61044
2020-01-10 15:00:00,1.27313,1.27614,1.27651,1.27061,1.27344,1.27641,1.27678,1.27083,67641
2020-01-10 19:00:00,1.27026,1.27046,1.27127,1.26932,1.27055,1.27071,1.27154,1.26961,36397
2020-01-10 21:00:00,1.26998,1.26998,1.27081,1.26927,1.2703,1.27141,1.27141,1.26986,8033
2020-01-13 00:00:00,1.26777,1.2693,1.26974,1.26673,1.26913,1.26988,1.27011,1.26774,8684
2020-01-13 04:00:00,1.26814,1.26891,1.26913,1.26754,1.26839,1.2692,1.26941,1.26781,12806
2020-01-13 08:00:00,1.26551,1.26785,1.26821,1.26352,1.26577,1.26815,1.26848,1.2638,36805
2020-01-13 12:00:00,1.26023,1.26303,1.26499,1.25972,1.26048,1.26331,1.26526,1.25998,57070
2020-01-13 16:00:00,1.25994,1.26177,1.26252,1.25851,1.2602,1.26206,1.26278,1.25875,65670
2020-01-13 20:00:00,1.25995,1.26165,1.26203,1.25974,1.26022,1.26194,1.26233,1.26003,22957
2020-01-14 00:00:00,1.26068,1.26118,1.26148,1.25904,1.26108,1.26154,1.26204,1.25965,13430
2020-01-14 04:00:00,1.26118,1.26209,1.26237,1.26094,1.26145,1.26239,1.26266,1.26124,31758
2020-01-14 08:00:00,1.25896,1.26123,1.26196,1.25579,1.25924,1.26146,1.2622,1.25605,37372
2020-01-14 12:00:00,1.25705,1.25773,1.25875,1.25493,1.25728,1.25801,1.25902,1.25519,52462
2020-01-14 16:00:00,1.25597,1.25993,1.26129,1.25584,1.25624,1.2602,1.26155,1.25613,77829
2020-01-14 20:00:00,1.25935,1.26041,1.26103,1.25898,1.25961,1.26068,1.2613,1.25924,31227
2020-01-15 00:00:00,1.25893,1.25942,1.25998,1.25861,1.2595,1.26062,1.26091,1.25888,14866
2020-01-15 04:00:00,1.25877,1.26006,1.2603,1.25877,1.25903,1.26034,1.26056,1.25904,14878
2020-01-15 08:00:00,1.25915,1.26101,1.26141,1.25636,1.25947,1.26129,1.26171,1.25664,33684
2020-01-15 12:00:00,1.25526,1.25673,1.2578,1.25415,1.25557,1.25702,1.25809,1.25453,57749
2020-01-15 16:00:00,1.25365,1.25756,1.25756,1.25281,1.25392,1.25784,1.25784,1.25311,71112
2020-01-15 20:00:00,1.25497,1.25571,1.25651,1.2547,1.25526,1.25598,1.25673,1.25499,32086
2020-01-16 00:00:00,1.2556,1.25725,1.25858,1.25524,1.25588,1.25776,1.25913,1.25555,15455
2020-01-16 04:00:00,1.257,1.25837,1.25884,1.25698,1.2573,1.25866,1.25912,1.25726,13395
2020-01-16 08:00:00,1.25749,1.25836,1.2587,1.25466,1.25777,1.25866,1.25897,1.2549,36173
2020-01-16 12:00:00,1.2569,1.25727,1.25866,1.2559,1.25717,1.25755,1.25893,1.25619,45317
2020-01-16 16:00:00,1.25677,1.26177,1.26218,1.25546,1.25704,1.26204,1.26246,1.25578,81224
2020-01-16 20:00:00,1.26026,1.26148,1.26247,1.26011,1.26057,1.26176,1.26278,1.26036,30309
2020-01-17 00:00:00,1.26126,1.26172,1.26235,1.26077,1.26176,1.26262,1.26264,1.26143,12273
2020-01-17 04:00:00,1.26118,1.26246,1.26252,1.26046,1.26145,1.26277,1.2628,1.26075,17049
2020-01-17 08:00:00,1.26172,1.26366,1.26428,1.26131,1.26201,1.26395,1.26456,1.2616,32811
2020-01-17 12:00:00,1.25976,1.26113,1.26615,1.25861,1.26001,1.26141,1.26642,1.25885,74775
2020-01-17 16:00:00,1.26096,1.26369,1.26411,1.2602,1.26121,1.26397,1.26437,1.26046,66634
2020-01-17 20:00:00,1.25961,1.26055,1.26147,1.25921,1.25989,1.26083,1.26174,1.25952,23877
2020-01-17 21:00:00,1.25946,1.25813,1.25944,1.25802,1.25976,1.26003,1.26037,1.25884,1973
2020-01-19 23:00:00,1.25654,1.25906,1.25934,1.25592,1.25786,1.25936,1.25964,1.25723,5520
2020-01-20 03:00:00,1.25826,1.25902,1.25931,1.25808,1.25856,1.2593,1.25957,1.25835,15686
2020-01-20 07:00:00,1.25811,1.25834,1.25918,1.25554,1.25839,1.25863,1.25947,1.25578,18217
